,region,iso3,country,year,month,unrest_index
17906,Middle Africa,AGO,Angola,2005,6,0
17907,Middle Africa,AGO,Angola,2005,7,0
17908,Middle Africa,AGO,Angola,2005,8,0
17909,Middle Africa,AGO,Angola,2005,9,0
17910,Middle Africa,AGO,Angola,2005,10,0
17911,Middle Africa,AGO,Angola,2005,11,0
17912,Middle Africa,AGO,Angola,2005,12,0
17913,Middle Africa,AGO,Angola,2006,1,0
17914,Middle Africa,AGO,Angola,2006,3,0
17915,Middle Africa,AGO,Angola,2006,4,0
17916,Middle Africa,AGO,Angola,2006,5,0
17917,Middle Africa,AGO,Angola,2006,9,0
17918,Middle Africa,AGO,Angola,2006,10,0
17919,Middle Africa,AGO,Angola,2007,3,0
17920,Middle Africa,AGO,Angola,2007,4,0
17921,Middle Africa,AGO,Angola,2007,5,0
17922,Middle Africa,AGO,Angola,2007,8,0
17923,Middle Africa,AGO,Angola,2007,11,0
17924,Middle Africa,AGO,Angola,2008,2,0
17925,Middle Africa,AGO,Angola,2008,5,0
17926,Middle Africa,AGO,Angola,2008,6,0
17927,Middle Africa,AGO,Angola,2008,8,0
17928,Middle Africa,AGO,Angola,2008,11,0
17929,Middle Africa,AGO,Angola,2009,2,0
17930,Middle Africa,AGO,Angola,2009,4,0
17931,Middle Africa,AGO,Angola,2009,5,0
17932,Middle Africa,AGO,Angola,2009,6,0
17933,Middle Africa,AGO,Angola,2009,11,0
17934,Middle Africa,AGO,Angola,2009,12,0
17935,Middle Africa,AGO,Angola,2010,2,0
17936,Middle Africa,AGO,Angola,2010,3,0
17937,Middle Africa,AGO,Angola,2010,4,0
17938,Middle Africa,AGO,Angola,2010,5,0
17939,Middle Africa,AGO,Angola,2010,6,0
17940,Middle Africa,AGO,Angola,2010,7,0
17941,Middle Africa,AGO,Angola,2010,8,0
17942,Middle Africa,AGO,Angola,2010,12,0
17943,Middle Africa,AGO,Angola,2011,2,0
17944,Middle Africa,AGO,Angola,2011,4,0
17945,Middle Africa,AGO,Angola,2011,6,0
17946,Middle Africa,AGO,Angola,2011,7,0
17947,Middle Africa,AGO,Angola,2012,1,0
17948,Middle Africa,AGO,Angola,2012,2,0
17949,Middle Africa,AGO,Angola,2012,11,0
17950,Middle Africa,AGO,Angola,2012,12,0
17951,Middle Africa,AGO,Angola,2013,1,0
17952,Middle Africa,AGO,Angola,2013,4,0
17953,Middle Africa,AGO,Angola,2013,7,0
17954,Middle Africa,AGO,Angola,2014,1,0
17955,Middle Africa,AGO,Angola,2014,4,0
17956,Middle Africa,AGO,Angola,2014,6,0
17957,Middle Africa,AGO,Angola,2014,7,0
17958,Middle Africa,AGO,Angola,2014,8,0
17959,Middle Africa,AGO,Angola,2014,9,0
17960,Middle Africa,AGO,Angola,2014,10,0
17961,Middle Africa,AGO,Angola,2015,3,0
17962,Middle Africa,AGO,Angola,2015,5,0
17963,Middle Africa,AGO,Angola,2015,9,0
17964,Middle Africa,AGO,Angola,2016,2,0
17965,Middle Africa,AGO,Angola,2016,6,0
17966,Middle Africa,CAF,Central African Republic,2000,3,0
17967,Middle Africa,CAF,Central African Republic,2000,5,0
17968,Middle Africa,CAF,Central African Republic,2000,6,0
17969,Middle Africa,CAF,Central African Republic,2000,8,0
17970,Middle Africa,CAF,Central African Republic,2000,9,0
17971,Middle Africa,CAF,Central African Republic,2000,10,0
17972,Middle Africa,CAF,Central African Republic,2001,1,0
17973,Middle Africa,CAF,Central African Republic,2001,8,0
17974,Middle Africa,CAF,Central African Republic,2001,9,0
17975,Middle Africa,CAF,Central African Republic,2001,10,0
17976,Middle Africa,CAF,Central African Republic,2003,9,0
17977,Middle Africa,CAF,Central African Republic,2004,3,0
17978,Middle Africa,CAF,Central African Republic,2004,6,0
17979,Middle Africa,CAF,Central African Republic,2005,1,0
17980,Middle Africa,CAF,Central African Republic,2005,2,0
17981,Middle Africa,CAF,Central African Republic,2005,12,0
17982,Middle Africa,CAF,Central African Republic,2006,7,0
17983,Middle Africa,CAF,Central African Republic,2007,12,0
17984,Middle Africa,COG,Republic of Congo,2000,2,0
17985,Middle Africa,COG,Republic of Congo,2000,3,0
17986,Middle Africa,COG,Republic of Congo,2000,4,0
17987,Middle Africa,COG,Republic of Congo,2000,5,0
17988,Middle Africa,COG,Republic of Congo,2000,6,0
17989,Middle Africa,COG,Republic of Congo,2000,8,0
17990,Middle Africa,COG,Republic of Congo,2000,9,0
17991,Middle Africa,COG,Republic of Congo,2000,10,0
17992,Middle Africa,COG,Republic of Congo,2000,12,0
17993,Middle Africa,COG,Republic of Congo,2001,1,0
17994,Middle Africa,COG,Republic of Congo,2001,2,0
17995,Middle Africa,COG,Republic of Congo,2001,3,0
17996,Middle Africa,COG,Republic of Congo,2001,4,0
17997,Middle Africa,COG,Republic of Congo,2001,6,0
17998,Middle Africa,COG,Republic of Congo,2001,8,0
17999,Middle Africa,COG,Republic of Congo,2001,9,0
18000,Middle Africa,COG,Republic of Congo,2001,10,0
18001,Middle Africa,COG,Republic of Congo,2001,12,0
18002,Middle Africa,COG,Republic of Congo,2002,1,0
18003,Middle Africa,COG,Republic of Congo,2002,2,0
18004,Middle Africa,COG,Republic of Congo,2002,7,0
18005,Middle Africa,COG,Republic of Congo,2002,9,0
18006,Middle Africa,COG,Republic of Congo,2003,1,0
18007,Middle Africa,COG,Republic of Congo,2003,3,0
18008,Middle Africa,COG,Republic of Congo,2003,4,0
18009,Middle Africa,COG,Republic of Congo,2003,5,0
18010,Middle Africa,COG,Republic of Congo,2003,6,0
18011,Middle Africa,COG,Republic of Congo,2003,7,0
18012,Middle Africa,COG,Republic of Congo,2003,8,0
18013,Middle Africa,COG,Republic of Congo,2003,9,0
18014,Middle Africa,COG,Republic of Congo,2003,11,0
18015,Middle Africa,COG,Republic of Congo,2004,2,0
18016,Middle Africa,COG,Republic of Congo,2004,4,0
18017,Middle Africa,COG,Republic of Congo,2004,5,0
18018,Middle Africa,COG,Republic of Congo,2004,6,0
18019,Middle Africa,COG,Republic of Congo,2004,9,0
18020,Middle Africa,COG,Republic of Congo,2004,10,0
18021,Middle Africa,COG,Republic of Congo,2004,12,0
18022,Middle Africa,COG,Republic of Congo,2005,1,0
18023,Middle Africa,COG,Republic of Congo,2005,2,0
18024,Middle Africa,COG,Republic of Congo,2005,6,0
18025,Middle Africa,COG,Republic of Congo,2005,7,0
18026,Middle Africa,COG,Republic of Congo,2005,8,0
18027,Middle Africa,COG,Republic of Congo,2005,11,0
18028,Middle Africa,COG,Republic of Congo,2005,12,0
18029,Middle Africa,COG,Republic of Congo,2006,1,0
18030,Middle Africa,COG,Republic of Congo,2006,2,0
18031,Middle Africa,COG,Republic of Congo,2006,4,0
18032,Middle Africa,COG,Republic of Congo,2006,5,0
18033,Middle Africa,COG,Republic of Congo,2006,6,0
18034,Middle Africa,COG,Republic of Congo,2006,7,0
18035,Middle Africa,COG,Republic of Congo,2006,8,0
18036,Middle Africa,COG,Republic of Congo,2006,9,0
18037,Middle Africa,COG,Republic of Congo,2006,10,0
18038,Middle Africa,COG,Republic of Congo,2006,11,0
18039,Middle Africa,COG,Republic of Congo,2006,12,0
18040,Middle Africa,COG,Republic of Congo,2007,1,0
18041,Middle Africa,COG,Republic of Congo,2007,2,0
18042,Middle Africa,COG,Republic of Congo,2007,4,0
18043,Middle Africa,COG,Republic of Congo,2007,5,0
18044,Middle Africa,COG,Republic of Congo,2007,6,0
18045,Middle Africa,COG,Republic of Congo,2007,7,0
18046,Middle Africa,COG,Republic of Congo,2007,8,0
18047,Middle Africa,COG,Republic of Congo,2007,10,0
18048,Middle Africa,COG,Republic of Congo,2007,11,0
18049,Middle Africa,COG,Republic of Congo,2007,12,0
18050,Middle Africa,COG,Republic of Congo,2008,1,0
18051,Middle Africa,COG,Republic of Congo,2008,2,0
18052,Middle Africa,COG,Republic of Congo,2008,3,0
18053,Middle Africa,COG,Republic of Congo,2008,4,0
18054,Middle Africa,COG,Republic of Congo,2008,5,0
18055,Middle Africa,COG,Republic of Congo,2008,6,0
18056,Middle Africa,COG,Republic of Congo,2008,7,0
18057,Middle Africa,COG,Republic of Congo,2008,8,0
18058,Middle Africa,COG,Republic of Congo,2008,9,0
18059,Middle Africa,COG,Republic of Congo,2008,10,0
18060,Middle Africa,COG,Republic of Congo,2008,11,0
18061,Middle Africa,COG,Republic of Congo,2008,12,0
18062,Middle Africa,COG,Republic of Congo,2009,2,0
18063,Middle Africa,COG,Republic of Congo,2009,3,0
18064,Middle Africa,COG,Republic of Congo,2009,5,0
18065,Middle Africa,COG,Republic of Congo,2009,6,0
18066,Middle Africa,COG,Republic of Congo,2009,8,0
18067,Middle Africa,COG,Republic of Congo,2009,9,0
18068,Middle Africa,COG,Republic of Congo,2009,10,0
18069,Middle Africa,COG,Republic of Congo,2010,1,0
18070,Middle Africa,COG,Republic of Congo,2010,2,0
18071,Middle Africa,COG,Republic of Congo,2010,3,0
18072,Middle Africa,COG,Republic of Congo,2010,4,0
18073,Middle Africa,COG,Republic of Congo,2010,7,0
18074,Middle Africa,COG,Republic of Congo,2010,8,0
18075,Middle Africa,COG,Republic of Congo,2010,9,0
18076,Middle Africa,COG,Republic of Congo,2010,10,0
18077,Middle Africa,COG,Republic of Congo,2010,11,0
18078,Middle Africa,COG,Republic of Congo,2010,12,0
18079,Middle Africa,COG,Republic of Congo,2011,1,0
18080,Middle Africa,COG,Republic of Congo,2011,2,0
18081,Middle Africa,COG,Republic of Congo,2011,3,0
18082,Middle Africa,COG,Republic of Congo,2011,4,0
18083,Middle Africa,COG,Republic of Congo,2011,5,0
18084,Middle Africa,COG,Republic of Congo,2011,6,0
18085,Middle Africa,COG,Republic of Congo,2011,7,0
18086,Middle Africa,COG,Republic of Congo,2011,8,0
18087,Middle Africa,COG,Republic of Congo,2011,9,0
18088,Middle Africa,COG,Republic of Congo,2011,10,0
18089,Middle Africa,COG,Republic of Congo,2011,11,0
18090,Middle Africa,COG,Republic of Congo,2011,12,0
18091,Middle Africa,COG,Republic of Congo,2012,1,0
18092,Middle Africa,COG,Republic of Congo,2012,2,0
18093,Middle Africa,COG,Republic of Congo,2012,3,0
18094,Middle Africa,COG,Republic of Congo,2012,4,0
18095,Middle Africa,COG,Republic of Congo,2012,5,0
18096,Middle Africa,COG,Republic of Congo,2012,8,0
18097,Middle Africa,COG,Republic of Congo,2012,9,0
18098,Middle Africa,COG,Republic of Congo,2012,11,0
18099,Middle Africa,COG,Republic of Congo,2013,1,0
18100,Middle Africa,COG,Republic of Congo,2013,2,0
18101,Middle Africa,COG,Republic of Congo,2013,3,0
18102,Middle Africa,COG,Republic of Congo,2013,4,0
18103,Middle Africa,COG,Republic of Congo,2013,6,0
18104,Middle Africa,COG,Republic of Congo,2013,7,0
18105,Middle Africa,COG,Republic of Congo,2013,8,0
18106,Middle Africa,COG,Republic of Congo,2013,9,0
18107,Middle Africa,COG,Republic of Congo,2013,10,0
18108,Middle Africa,COG,Republic of Congo,2013,11,0
18109,Middle Africa,COG,Republic of Congo,2014,1,0
18110,Middle Africa,COG,Republic of Congo,2014,2,0
18111,Middle Africa,COG,Republic of Congo,2014,3,0
18112,Middle Africa,COG,Republic of Congo,2014,10,0
18113,Middle Africa,COG,Republic of Congo,2014,11,0
18114,Middle Africa,COG,Republic of Congo,2014,12,0
18115,Middle Africa,COG,Republic of Congo,2015,1,0
18116,Middle Africa,COG,Republic of Congo,2015,2,0
18117,Middle Africa,COG,Republic of Congo,2015,4,0
18118,Middle Africa,COG,Republic of Congo,2015,11,0
18119,Middle Africa,COG,Republic of Congo,2016,1,0
18120,Middle Africa,COG,Republic of Congo,2016,3,0
18121,Middle Africa,COG,Republic of Congo,2016,8,0
18122,Middle Africa,COG,Republic of Congo,2017,2,0
18123,Middle Africa,COG,Republic of Congo,2017,8,0
18124,Middle Africa,COG,Republic of Congo,2017,9,0
18125,Middle Africa,COG,Republic of Congo,2018,4,0
18126,Middle Africa,COG,Republic of Congo,2018,6,0
18127,Middle Africa,COG,Republic of Congo,2018,9,0
18128,Middle Africa,COG,Republic of Congo,2018,10,0
18129,Middle Africa,COG,Republic of Congo,2018,11,0
18130,Middle Africa,COG,Republic of Congo,2019,1,0
18131,Middle Africa,COG,Republic of Congo,2019,5,0
18132,Middle Africa,COG,Republic of Congo,2019,11,0
18133,Middle Africa,COG,Republic of Congo,2020,1,0
18134,Middle Africa,COG,Republic of Congo,2020,4,0
18135,Middle Africa,COG,Republic of Congo,2020,5,0
18136,Middle Africa,COG,Republic of Congo,2020,6,0
18137,Middle Africa,COG,Republic of Congo,2020,7,0
18138,Middle Africa,COG,Republic of Congo,2020,11,0
18139,Middle Africa,GAB,Gabon,2000,2,0
18140,Middle Africa,GAB,Gabon,2000,3,0
18141,Middle Africa,GAB,Gabon,2000,4,0
18142,Middle Africa,GAB,Gabon,2000,5,0
18143,Middle Africa,GAB,Gabon,2000,6,0
18144,Middle Africa,GAB,Gabon,2000,7,0
18145,Middle Africa,GAB,Gabon,2000,8,0
18146,Middle Africa,GAB,Gabon,2000,9,0
18147,Middle Africa,GAB,Gabon,2000,10,0
18148,Middle Africa,GAB,Gabon,2000,11,0
18149,Middle Africa,GAB,Gabon,2000,12,0
18150,Middle Africa,GAB,Gabon,2001,1,0
18151,Middle Africa,GAB,Gabon,2001,2,0
18152,Middle Africa,GAB,Gabon,2001,3,0
18153,Middle Africa,GAB,Gabon,2001,4,0
18154,Middle Africa,GAB,Gabon,2001,5,0
18155,Middle Africa,GAB,Gabon,2001,7,0
18156,Middle Africa,GAB,Gabon,2001,8,0
18157,Middle Africa,GAB,Gabon,2001,9,0
18158,Middle Africa,GAB,Gabon,2001,10,0
18159,Middle Africa,GAB,Gabon,2001,11,0
18160,Middle Africa,GAB,Gabon,2002,1,0
18161,Middle Africa,GAB,Gabon,2002,2,0
18162,Middle Africa,GAB,Gabon,2002,3,0
18163,Middle Africa,GAB,Gabon,2002,5,0
18164,Middle Africa,GAB,Gabon,2002,6,0
18165,Middle Africa,GAB,Gabon,2002,7,0
18166,Middle Africa,GAB,Gabon,2002,8,0
18167,Middle Africa,GAB,Gabon,2002,9,0
18168,Middle Africa,GAB,Gabon,2002,10,0
18169,Middle Africa,GAB,Gabon,2002,11,0
18170,Middle Africa,GAB,Gabon,2002,12,0
18171,Middle Africa,GAB,Gabon,2003,2,0
18172,Middle Africa,GAB,Gabon,2003,3,0
18173,Middle Africa,GAB,Gabon,2003,4,0
18174,Middle Africa,GAB,Gabon,2003,5,0
18175,Middle Africa,GAB,Gabon,2003,6,0
18176,Middle Africa,GAB,Gabon,2003,7,0
18177,Middle Africa,GAB,Gabon,2003,8,0
18178,Middle Africa,GAB,Gabon,2003,9,0
18179,Middle Africa,GAB,Gabon,2003,10,0
18180,Middle Africa,GAB,Gabon,2003,11,0
18181,Middle Africa,GAB,Gabon,2003,12,0
18182,Middle Africa,GAB,Gabon,2004,1,0
18183,Middle Africa,GAB,Gabon,2004,2,0
18184,Middle Africa,GAB,Gabon,2004,3,0
18185,Middle Africa,GAB,Gabon,2004,4,0
18186,Middle Africa,GAB,Gabon,2004,5,0
18187,Middle Africa,GAB,Gabon,2004,6,0
18188,Middle Africa,GAB,Gabon,2004,7,0
18189,Middle Africa,GAB,Gabon,2004,8,0
18190,Middle Africa,GAB,Gabon,2004,10,0
18191,Middle Africa,GAB,Gabon,2004,12,0
18192,Middle Africa,GAB,Gabon,2005,1,0
18193,Middle Africa,GAB,Gabon,2005,2,0
18194,Middle Africa,GAB,Gabon,2005,3,0
18195,Middle Africa,GAB,Gabon,2005,4,0
18196,Middle Africa,GAB,Gabon,2005,5,0
18197,Middle Africa,GAB,Gabon,2005,6,0
18198,Middle Africa,GAB,Gabon,2005,7,0
18199,Middle Africa,GAB,Gabon,2005,8,0
18200,Middle Africa,GAB,Gabon,2005,9,0
18201,Middle Africa,GAB,Gabon,2005,10,0
18202,Middle Africa,GAB,Gabon,2005,11,0
18203,Middle Africa,GAB,Gabon,2006,1,0
18204,Middle Africa,GAB,Gabon,2006,2,0
18205,Middle Africa,GAB,Gabon,2006,4,0
18206,Middle Africa,GAB,Gabon,2006,5,0
18207,Middle Africa,GAB,Gabon,2006,6,0
18208,Middle Africa,GAB,Gabon,2006,7,0
18209,Middle Africa,GAB,Gabon,2006,10,0
18210,Middle Africa,GAB,Gabon,2006,11,0
18211,Middle Africa,GAB,Gabon,2006,12,0
18212,Middle Africa,GAB,Gabon,2007,1,0
18213,Middle Africa,GAB,Gabon,2007,2,0
18214,Middle Africa,GAB,Gabon,2007,3,0
18215,Middle Africa,GAB,Gabon,2007,4,0
18216,Middle Africa,GAB,Gabon,2007,5,0
18217,Middle Africa,GAB,Gabon,2007,6,0
18218,Middle Africa,GAB,Gabon,2007,7,0
18219,Middle Africa,GAB,Gabon,2007,8,0
18220,Middle Africa,GAB,Gabon,2007,9,0
18221,Middle Africa,GAB,Gabon,2007,10,0
18222,Middle Africa,GAB,Gabon,2007,11,0
18223,Middle Africa,GAB,Gabon,2007,12,0
18224,Middle Africa,GAB,Gabon,2008,1,0
18225,Middle Africa,GAB,Gabon,2008,2,0
18226,Middle Africa,GAB,Gabon,2008,3,0
18227,Middle Africa,GAB,Gabon,2008,5,0
18228,Middle Africa,GAB,Gabon,2008,6,0
18229,Middle Africa,GAB,Gabon,2008,7,0
18230,Middle Africa,GAB,Gabon,2008,8,0
18231,Middle Africa,GAB,Gabon,2008,9,0
18232,Middle Africa,GAB,Gabon,2008,10,0
18233,Middle Africa,GAB,Gabon,2008,11,0
18234,Middle Africa,GAB,Gabon,2009,1,0
18235,Middle Africa,GAB,Gabon,2009,2,0
18236,Middle Africa,GAB,Gabon,2009,3,0
18237,Middle Africa,GAB,Gabon,2009,4,0
18238,Middle Africa,GAB,Gabon,2009,5,0
18239,Middle Africa,GAB,Gabon,2009,6,0
18240,Middle Africa,GAB,Gabon,2009,7,0
18241,Middle Africa,GAB,Gabon,2009,10,0
18242,Middle Africa,GAB,Gabon,2009,11,0
18243,Middle Africa,GAB,Gabon,2009,12,0
18244,Middle Africa,GAB,Gabon,2010,1,0
18245,Middle Africa,GAB,Gabon,2010,3,0
18246,Middle Africa,GAB,Gabon,2010,5,0
18247,Middle Africa,GAB,Gabon,2010,6,0
18248,Middle Africa,GAB,Gabon,2010,7,0
18249,Middle Africa,GAB,Gabon,2010,8,0
18250,Middle Africa,GAB,Gabon,2010,9,0
18251,Middle Africa,GAB,Gabon,2010,10,0
18252,Middle Africa,GAB,Gabon,2010,11,0
18253,Middle Africa,GAB,Gabon,2010,12,0
18254,Middle Africa,GAB,Gabon,2011,2,0
18255,Middle Africa,GAB,Gabon,2011,4,0
18256,Middle Africa,GAB,Gabon,2011,5,0
18257,Middle Africa,GAB,Gabon,2011,6,0
18258,Middle Africa,GAB,Gabon,2011,7,0
18259,Middle Africa,GAB,Gabon,2011,8,0
18260,Middle Africa,GAB,Gabon,2011,9,0
18261,Middle Africa,GAB,Gabon,2011,10,0
18262,Middle Africa,GAB,Gabon,2011,11,0
18263,Middle Africa,GAB,Gabon,2011,12,0
18264,Middle Africa,GAB,Gabon,2012,1,0
18265,Middle Africa,GAB,Gabon,2012,2,0
18266,Middle Africa,GAB,Gabon,2012,3,0
18267,Middle Africa,GAB,Gabon,2012,5,0
18268,Middle Africa,GAB,Gabon,2012,7,0
18269,Middle Africa,GAB,Gabon,2012,11,0
18270,Middle Africa,GAB,Gabon,2012,12,0
18271,Middle Africa,GAB,Gabon,2013,2,0
18272,Middle Africa,GAB,Gabon,2013,3,0
18273,Middle Africa,GAB,Gabon,2013,6,0
18274,Middle Africa,GAB,Gabon,2014,1,0
18275,Middle Africa,GAB,Gabon,2014,3,0
18276,Middle Africa,GAB,Gabon,2014,4,0
18277,Middle Africa,GAB,Gabon,2014,6,0
18278,Middle Africa,GAB,Gabon,2014,7,0
18279,Middle Africa,GAB,Gabon,2015,2,0
18280,Middle Africa,GAB,Gabon,2015,5,0
18281,Middle Africa,GAB,Gabon,2015,6,0
18282,Middle Africa,GAB,Gabon,2015,12,0
18283,Middle Africa,GAB,Gabon,2016,2,0
18284,Middle Africa,GAB,Gabon,2016,3,0
18285,Middle Africa,GAB,Gabon,2016,4,0
18286,Middle Africa,GAB,Gabon,2016,10,0
18287,Middle Africa,GAB,Gabon,2016,12,0
18288,Middle Africa,GAB,Gabon,2017,4,0
18289,Middle Africa,GAB,Gabon,2017,11,0
18290,Middle Africa,GAB,Gabon,2018,1,0
18291,Middle Africa,GAB,Gabon,2018,9,0
18292,Middle Africa,GAB,Gabon,2019,5,0
18293,Middle Africa,GAB,Gabon,2019,9,0
18294,Middle Africa,TCD,Chad,2000,6,0
18295,Middle Africa,TCD,Chad,2000,9,0
18296,Middle Africa,TCD,Chad,2001,2,0
18297,Middle Africa,TCD,Chad,2001,8,0
18298,Middle Africa,TCD,Chad,2001,9,0
18299,Middle Africa,TCD,Chad,2001,10,0
18300,Middle Africa,TCD,Chad,2002,1,0
18301,Middle Africa,TCD,Chad,2002,2,0
18302,Middle Africa,TCD,Chad,2002,6,0
18303,Middle Africa,TCD,Chad,2002,7,0
18304,Middle Africa,TCD,Chad,2002,9,0
18305,Middle Africa,TCD,Chad,2002,12,0
18306,Middle Africa,TCD,Chad,2003,1,0
18307,Middle Africa,TCD,Chad,2003,4,0
18308,Middle Africa,TCD,Chad,2003,5,0
18309,Middle Africa,TCD,Chad,2003,6,0
18310,Middle Africa,TCD,Chad,2003,8,0
18311,Middle Africa,TCD,Chad,2003,10,0
18312,Middle Africa,TCD,Chad,2004,9,0
18313,Middle Africa,TCD,Chad,2004,11,0
18314,Middle Africa,TCD,Chad,2004,12,0
18315,Middle Africa,TCD,Chad,2005,3,0
18316,Middle Africa,TCD,Chad,2005,4,0
18317,Middle Africa,TCD,Chad,2005,6,0
18318,Middle Africa,TCD,Chad,2005,7,0
18319,Middle Africa,TCD,Chad,2007,7,0
18320,Middle Africa,TCD,Chad,2008,12,0
18321,Middle Africa,TCD,Chad,2009,2,0
18322,Middle Africa,TCD,Chad,2009,3,0
18323,Middle Africa,TCD,Chad,2010,3,0
18324,Middle Africa,TCD,Chad,2010,7,0
18325,Middle Africa,TCD,Chad,2010,8,0
18326,Middle Africa,TCD,Chad,2010,11,0
18327,Middle Africa,TCD,Chad,2010,12,0
18328,Middle Africa,TCD,Chad,2011,2,0
18329,Middle Africa,TCD,Chad,2011,3,0
18330,Middle Africa,TCD,Chad,2011,4,0
18331,Middle Africa,TCD,Chad,2011,5,0
18332,Middle Africa,TCD,Chad,2011,6,0
18333,Middle Africa,TCD,Chad,2011,7,0
18334,Middle Africa,TCD,Chad,2011,10,0
18335,Middle Africa,TCD,Chad,2012,1,0
18336,Middle Africa,TCD,Chad,2012,2,0
18337,Middle Africa,TCD,Chad,2012,3,0
18338,Middle Africa,TCD,Chad,2012,4,0
18339,Middle Africa,TCD,Chad,2012,6,0
18340,Middle Africa,TCD,Chad,2013,1,0
18341,Middle Africa,TCD,Chad,2013,2,0
18342,Middle Africa,TCD,Chad,2013,3,0
18343,Middle Africa,TCD,Chad,2013,4,0
18344,Middle Africa,TCD,Chad,2013,6,0
18345,Middle Africa,TCD,Chad,2013,8,0
18346,Middle Africa,TCD,Chad,2013,10,0
18347,Middle Africa,TCD,Chad,2013,11,0
18348,Middle Africa,TCD,Chad,2013,12,0
18349,Middle Africa,TCD,Chad,2014,1,0
18350,Middle Africa,TCD,Chad,2014,6,0
18351,Middle Africa,TCD,Chad,2014,7,0
18352,Middle Africa,TCD,Chad,2014,9,0
18353,Middle Africa,TCD,Chad,2014,10,0
18354,Middle Africa,TCD,Chad,2015,9,0
18355,Middle Africa,TCD,Chad,2016,6,0
18356,Middle Africa,TCD,Chad,2016,7,0
18357,Middle Africa,TCD,Chad,2017,1,0
18358,Middle Africa,TCD,Chad,2017,9,0
18359,Middle Africa,TCD,Chad,2018,4,0
18360,Northern Africa,DZA,Algeria,2001,1,0
18361,Northern Africa,EGY,Egypt,2000,4,0
18362,Northern Africa,EGY,Egypt,2000,7,0
18363,Northern Africa,EGY,Egypt,2000,8,0
18364,Northern Africa,EGY,Egypt,2000,9,0
18365,Northern Africa,EGY,Egypt,2001,1,0
18366,Northern Africa,EGY,Egypt,2001,8,0
18367,Northern Africa,EGY,Egypt,2001,11,0
18368,Northern Africa,EGY,Egypt,2001,12,0
18369,Northern Africa,EGY,Egypt,2002,9,0
18370,Northern Africa,EGY,Egypt,2002,10,0
18371,Northern Africa,EGY,Egypt,2003,1,0
18372,Northern Africa,EGY,Egypt,2003,2,0
18373,Northern Africa,EGY,Egypt,2003,5,0
18374,Northern Africa,EGY,Egypt,2003,6,0
18375,Northern Africa,EGY,Egypt,2003,7,0
18376,Northern Africa,EGY,Egypt,2003,10,0
18377,Northern Africa,EGY,Egypt,2003,11,0
18378,Northern Africa,EGY,Egypt,2003,12,0
18379,Northern Africa,EGY,Egypt,2004,1,0
18380,Northern Africa,EGY,Egypt,2004,2,0
18381,Northern Africa,EGY,Egypt,2004,3,0
18382,Northern Africa,EGY,Egypt,2004,4,0
18383,Northern Africa,EGY,Egypt,2004,5,0
18384,Northern Africa,EGY,Egypt,2004,6,0
18385,Northern Africa,EGY,Egypt,2004,7,0
18386,Northern Africa,EGY,Egypt,2004,8,0
18387,Northern Africa,EGY,Egypt,2004,9,0
18388,Northern Africa,EGY,Egypt,2004,12,0
18389,Northern Africa,EGY,Egypt,2005,9,0
18390,Northern Africa,EGY,Egypt,2006,1,0
18391,Northern Africa,EGY,Egypt,2006,2,0
18392,Northern Africa,EGY,Egypt,2006,3,0
18393,Northern Africa,EGY,Egypt,2006,8,0
18394,Northern Africa,EGY,Egypt,2006,9,0
18395,Northern Africa,EGY,Egypt,2006,10,0
18396,Northern Africa,EGY,Egypt,2006,11,0
18397,Northern Africa,EGY,Egypt,2007,1,0
18398,Northern Africa,EGY,Egypt,2007,9,0
18399,Northern Africa,EGY,Egypt,2007,10,0
18400,Northern Africa,EGY,Egypt,2007,11,0
18401,Northern Africa,LBY,Libya,2000,2,0
18402,Northern Africa,LBY,Libya,2000,3,0
18403,Northern Africa,LBY,Libya,2000,4,0
18404,Northern Africa,LBY,Libya,2000,5,0
18405,Northern Africa,LBY,Libya,2000,6,0
18406,Northern Africa,LBY,Libya,2000,8,0
18407,Northern Africa,LBY,Libya,2000,10,0
18408,Northern Africa,LBY,Libya,2000,11,0
18409,Northern Africa,LBY,Libya,2000,12,0
18410,Northern Africa,LBY,Libya,2001,1,0
18411,Northern Africa,LBY,Libya,2001,3,0
18412,Northern Africa,LBY,Libya,2001,4,0
18413,Northern Africa,LBY,Libya,2001,5,0
18414,Northern Africa,LBY,Libya,2001,6,0
18415,Northern Africa,LBY,Libya,2001,7,0
18416,Northern Africa,LBY,Libya,2001,8,0
18417,Northern Africa,LBY,Libya,2001,9,0
18418,Northern Africa,LBY,Libya,2001,10,0
18419,Northern Africa,LBY,Libya,2001,11,0
18420,Northern Africa,LBY,Libya,2001,12,0
18421,Northern Africa,LBY,Libya,2002,1,0
18422,Northern Africa,LBY,Libya,2002,2,0
18423,Northern Africa,LBY,Libya,2002,5,0
18424,Northern Africa,LBY,Libya,2002,6,0
18425,Northern Africa,LBY,Libya,2002,7,0
18426,Northern Africa,LBY,Libya,2002,10,0
18427,Northern Africa,LBY,Libya,2002,11,0
18428,Northern Africa,LBY,Libya,2002,12,0
18429,Northern Africa,LBY,Libya,2003,1,0
18430,Northern Africa,LBY,Libya,2003,2,0
18431,Northern Africa,LBY,Libya,2003,3,0
18432,Northern Africa,LBY,Libya,2003,4,0
18433,Northern Africa,LBY,Libya,2003,5,0
18434,Northern Africa,LBY,Libya,2003,6,0
18435,Northern Africa,LBY,Libya,2003,7,0
